accn,organism,loctag,exact,name,compl,pseudo,fail,numFailcats,fail1,fail2,fail3,fail4,fail5,institution,seqYear
CP002360,Mahella_australiensis_50-1_BON,Mahau_1962,exact,1914,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002360,Mahella_australiensis_50-1_BON,Mahau_2645,exact,2558,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002361,Oceanithermus_profundus_DSM_14977,Ocepr_0218,exact,214,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010
CP002361,Oceanithermus_profundus_DSM_14977,Ocepr_0899,exact,890,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010
CP002361,Oceanithermus_profundus_DSM_14977,Ocepr_1386,exact,1376,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010
CP002361,Oceanithermus_profundus_DSM_14977,Ocepr_2006,exact,1991,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010
CP002364,Desulfobulbus_propionicus_DSM_2032,Despr_0091,exact,91,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002364,Desulfobulbus_propionicus_DSM_2032,Despr_0545,exact,528,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002364,Desulfobulbus_propionicus_DSM_2032,Despr_1316,exact,1286,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002364,Desulfobulbus_propionicus_DSM_2032,Despr_1351,exact,1320,1,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002364,Desulfobulbus_propionicus_DSM_2032,Despr_1423,exact,1391,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002364,Desulfobulbus_propionicus_DSM_2032,Despr_1688,exact,1646,1,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002364,Desulfobulbus_propionicus_DSM_2032,Despr_2154,exact,2105,1,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002364,Desulfobulbus_propionicus_DSM_2032,Despr_2720,exact,2661,1,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002364,Desulfobulbus_propionicus_DSM_2032,Despr_3039,exact,2978,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002364,Desulfobulbus_propionicus_DSM_2032,Despr_3134,exact,3070,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002395,Asticcacaulis_excentricus_CB_48,Astex_0008,exact,8,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002400,Ethanoligenens_harbinense_YUAN-3,Ethha_0472,exact,466,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010
CP002400,Ethanoligenens_harbinense_YUAN-3,Ethha_0631,exact,613,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010
CP002400,Ethanoligenens_harbinense_YUAN-3,Ethha_0741,exact,719,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010
CP002400,Ethanoligenens_harbinense_YUAN-3,Ethha_0971,exact,933,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010
CP002400,Ethanoligenens_harbinense_YUAN-3,Ethha_1301,exact,1250,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010
CP002400,Ethanoligenens_harbinense_YUAN-3,Ethha_1802,exact,1736,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010
CP002400,Ethanoligenens_harbinense_YUAN-3,Ethha_1948,exact,1876,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010
CP002400,Ethanoligenens_harbinense_YUAN-3,Ethha_2620,exact,2522,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010
CP002417,Variovorax_paradoxus_EPS,Varpa_2732,exact,2707,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010
CP002417,Variovorax_paradoxus_EPS,Varpa_3603,exact,3564,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010
CP002417,Variovorax_paradoxus_EPS,Varpa_4378,exact,4323,0,0,1,1,0,0,1,0,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_0042,exact,41,1,0,1,1,0,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_0223,exact,208,0,0,1,1,1,0,0,0,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_0224,exact,209,1,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_0302,exact,287,0,0,1,1,0,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_0374,exact,352,1,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_0581,exact,555,1,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_0626,exact,600,0,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_0822,exact,791,0,0,1,1,0,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_0823,exact,clpA,0,0,1,1,0,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_0833,exact,802,1,0,1,1,0,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_0843,exact,812,1,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1006,exact,968,1,0,1,1,0,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1007,exact,969,1,0,1,1,0,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1083,exact,1045,0,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1091,exact,1053,1,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1141,exact,1100,0,0,1,2,0,0,1,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1199,exact,1157,1,0,1,1,0,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1205,exact,1163,1,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1239,exact,cmk,0,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1256,exact,pssA,0,0,1,3,1,0,1,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1275,exact,proS,1,0,1,1,0,1,0,0,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1310,exact,1268,0,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1329,exact,mutY,1,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1448,exact,smpB,1,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1462,exact,1417,0,0,1,1,0,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1490,exact,1445,1,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1571,exact,1518,1,0,1,1,0,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1645,exact,ccoO,1,0,1,1,0,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1707,exact,1647,0,0,1,1,1,0,0,0,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1717,exact,1657,0,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1744,exact,1684,0,0,1,1,1,0,0,0,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1745,exact,1685,0,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1756,exact,cas1,0,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1759,exact,1699,1,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1771,exact,1711,1,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1842,exact,1780,0,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1885,exact,1823,0,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1899,exact,1837,0,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002422,Neisseria_meningitidis_M01-240355,NMBM01240355_1923,exact,1861,0,0,1,2,1,0,0,1,0,_Novartis_Vaccines_and_Diagnostics_Via_Fiorentina_1_Siena_Italy_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_0560,exact,549,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_0693,exact,678,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_0790,exact,774,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_0927,exact,908,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_0976,exact,953,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_1014,exact,990,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_1168,exact,1144,0,0,1,1,0,0,1,0,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_2000,exact,1962,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_2147,exact,2108,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_2198,exact,2159,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_2288,exact,2246,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_2300,exact,2257,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_2343,exact,2300,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_2484,exact,2439,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_2512,exact,2466,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002432,Desulfurispirillum_indicum_S5,Selin_2525,exact,2478,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002444,Thermovibrio_ammonificans_HB-1,Theam_0854,exact,847,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002444,Thermovibrio_ammonificans_HB-1,Theam_1633,exact,1615,0,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_0309,exact,306,0,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_0345,exact,342,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_0346,exact,343,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_0483,exact,479,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_0594,exact,588,1,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_0621,exact,615,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_0658,exact,652,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_1083,exact,1065,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_1304,exact,1281,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_1518,exact,1492,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_1554,exact,1528,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_1626,exact,1600,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002452,Nitratifractor_salsuginis_DSM_16511,Nitsa_1711,exact,1683,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002453,Cellulophaga_algicola_DSM_14237,Celal_0067,exact,63,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002453,Cellulophaga_algicola_DSM_14237,Celal_3427,exact,3330,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002453,Cellulophaga_algicola_DSM_14237,Celal_3693,exact,3586,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002453,Cellulophaga_algicola_DSM_14237,Celal_3696,exact,3589,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002453,Cellulophaga_algicola_DSM_14237,Celal_4016,exact,3898,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002453,Cellulophaga_algicola_DSM_14237,Celal_4145,exact,4025,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002455,Weeksella_virosa_DSM_16922,Weevi_0255,exact,248,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002455,Weeksella_virosa_DSM_16922,Weevi_0329,exact,320,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002455,Weeksella_virosa_DSM_16922,Weevi_0665,exact,651,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002455,Weeksella_virosa_DSM_16922,Weevi_0756,exact,741,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002455,Weeksella_virosa_DSM_16922,Weevi_1959,exact,1908,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011
CP002479,Geobacter_sp._M18,GM18_0637,exact,626,0,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002479,Geobacter_sp._M18,GM18_1177,exact,1159,0,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002479,Geobacter_sp._M18,GM18_1248,exact,1226,1,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002479,Geobacter_sp._M18,GM18_1962,exact,1933,0,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002479,Geobacter_sp._M18,GM18_2218,exact,2185,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002479,Geobacter_sp._M18,GM18_2841,exact,2794,0,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002479,Geobacter_sp._M18,GM18_3002,exact,2953,1,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002479,Geobacter_sp._M18,GM18_3087,exact,3038,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002479,Geobacter_sp._M18,GM18_3141,exact,3090,0,0,1,1,0,0,0,1,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002479,Geobacter_sp._M18,GM18_3284,exact,3229,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002479,Geobacter_sp._M18,GM18_3493,exact,3435,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002521,Acidovorax_avenae_subsp._avenae_ATCC_19860,Acav_0271,exact,266,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002521,Acidovorax_avenae_subsp._avenae_ATCC_19860,Acav_0658,exact,653,0,0,1,1,0,0,1,0,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002521,Acidovorax_avenae_subsp._avenae_ATCC_19860,Acav_0708,exact,703,0,0,1,1,0,0,1,0,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002521,Acidovorax_avenae_subsp._avenae_ATCC_19860,Acav_1785,exact,1775,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002521,Acidovorax_avenae_subsp._avenae_ATCC_19860,Acav_2497,exact,2481,1,0,1,1,0,0,0,0,1,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
CP002521,Acidovorax_avenae_subsp._avenae_ATCC_19860,Acav_3673,exact,3642,0,0,1,1,0,0,1,0,0,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011
