accn,organism,sizeNT,numGene,numFail,pcFail,fail1,fail2,fail3,fail4,fail5,fail,GCcontent,baseFreqA,baseFreqT,baseFreqC,baseFreqG,institution,seqYear,reassessed,reasYear,seqMethod,QC
CP003154,Thiocystis_violascens_DSM_198,5017071,4330,1,0.023094688221709007,0,0,0,0,1,1,0.6260696729227073,0.18721301731627876,0.18671730976101394,0.31275578918456604,0.31331388373814123,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003155,Sphaerochaeta_pleomorpha_str._Grapes,3590853,3159,8,0.25324469768914215,0,0,1,0,7,1,0.46197296297007984,0.2697194789093288,0.2683075581205914,0.23036977564940697,0.23160318732067284,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2011,1,2013,seqMethod,QC
CP003156,Owenweeksia_hongkongensis_DSM_17368,4000057,3485,9,0.2582496413199426,0,0,0,0,9,1,0.4023350167260117,0.29715801549827914,0.3005069677757092,0.20082788820259312,0.20150712852341854,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011,1,2015,seqMethod,QC
CP003171,Oceanimonas_sp._GK1,3514536,3208,0,0.0,0,0,0,0,0,0,0.6110197761525277,0.19382359435214208,0.19515662949533025,0.3054747483024786,0.30554502785004906,_Molecular_Biology_Division_Iranian_Biological_Resource_Center_N0_80_West_Howeyzeh_St_North_Sohrevardi_Ave_Tehran_1551916111_Iran_,2012,1,2014,seqMethod,QC
CP003178,Niastella_koreensis_GR20-10,9033684,7174,11,0.15333147477000278,0,0,1,0,10,1,0.4486974527778479,0.27339422100662364,0.27790832621552847,0.22501761186244726,0.22367984091540064,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2011,1,2013,seqMethod,QC
CP003183,Granulibacter_bethesdensis_CGDNIH2,2736589,2667,0,0.0,0,0,0,0,0,0,0.5903407490127308,0.2002116503428173,0.20944760064445192,0.28602687506234953,0.3043138739503813,_Research_Technologies_Branch_Rocky_Mountain_Labs_NIAID_NIH_903_South_4th_Street_Hamilton_MT_59840_USA_,2014,1,2014,seqMethod,QC
CP003191,Tannerella_forsythia_92A2,3405521,3001,0,0.0,0,0,0,0,0,0,0.46975954633666916,0.2659757493787294,0.26426470428460136,0.23389343363320914,0.23586611270346006,_The_J_Craig_Venter_Institute_9704_Medical_Center_Dr_Rockville_MD_20850_USA_,2011,1,2016,seqMethod,QC
CP003198,Anaerobaculum_mobile_DSM_13181,2160700,2017,7,0.34705007436787305,0,0,0,5,2,1,0.47968065904567964,0.2626329430277225,0.25768639792659787,0.24039987041236635,0.23928078863331328,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003203,Arthrobacter_sp._Rue61a,4736495,4258,0,0.0,0,0,0,0,0,0,0.6231679754755362,0.18908053317907017,0.1877514913453936,0.31154260692769653,0.3116253685478397,_Genomic_and_Applied_Microbiology_Goettingen_Genomics_Laboratory_Georg-August-University_Goettingen_Grisebachstrasse_8_Goettingen_Lower_Saxony_37077_Germany_,2012,1,2014,seqMethod,QC
CP003236,Tistrella_mobilis_KA081020-065,3919492,3564,0,0.0,0,0,0,0,0,0,0.6814500450568595,0.15882338833706,0.1597265666060806,0.340677057128832,0.3407729879280274,_Division_of_Life_Science_the_Hong_Kong_University_of_Science_and_Technology_Room_6321_Division_of_Life_Science_the_Hong_Kong_University_of_Science_and_Technology_Clear_Water_Bay_Hong_Kong_China_,2012,1,2014,seqMethod,QC
CP003255,Thermobacillus_composti_KWC4,4206343,3709,35,0.9436505796710704,0,0,15,0,20,1,0.6056962068951581,0.19512079732917645,0.19918299577566548,0.3066649581358439,0.2990312487593142,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003257,Marinitoga_piezophila_KA3,2231407,2033,9,0.4426955238563699,0,0,0,0,9,1,0.2915550592070384,0.36179325421135633,0.3466516865816052,0.1403141605274161,0.15124089867962232,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003260,Fervidobacterium_pennivorans_DSM_9078,2166381,1947,5,0.25680534155110424,0,0,3,0,2,1,0.3887534094879894,0.3060089614892302,0.3052376290227804,0.19401896526972864,0.19473444421826078,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003264,Taylorella_equigenitalis_ATCC_35865,1732123,1542,0,0.0,0,0,0,0,0,0,0.373414012746208,0.31392574314872557,0.31266024410506643,0.18567214914876137,0.1877418635974466,_Veterinary_Science_University_of_Bristol_Langford_North_Somerset_BS40_5DU_UK_,2012,1,2014,seqMethod,QC
CP003273,Desulfotomaculum_gibsoniae_DSM_7213,4855529,4352,44,1.0110294117647058,0,0,6,20,18,1,0.45490965042120024,0.27170242418488283,0.27338792539391693,0.22797351225788168,0.22693613816331856,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2013,1,2015,seqMethod,QC
CP003280,Aequorivita_sublithincola_DSM_14238,3520671,3140,7,0.2229299363057325,0,0,0,0,7,1,0.36191254451211147,0.3193289006555853,0.31875855483230325,0.1819462823990086,0.17996626211310288,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003281,Belliella_baltica_DSM_15883,4196595,3680,2,0.05434782608695652,0,0,0,0,2,1,0.3681313064520164,0.31725458377565624,0.31461410977232734,0.18423245512135433,0.1838988513306621,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003283,Ornithobacterium_rhinotracheale_DSM_15997,2399175,2267,3,0.13233348037053375,0,0,0,0,3,1,0.3721762689257766,0.31577938249606635,0.31204434857815705,0.18431335771671511,0.18786291120906146,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003313,Pasteurella_multocida_subsp._multocida_str._HN06,2402218,2258,0,0.0,0,0,0,0,0,0,0.40221453673230323,0.299343773129666,0.2984416901380308,0.2006245894419241,0.20158994729037913,_State_Key_Laboratory_of_Agricultural_Microbiology_Huazhong_Agricultural_University_NO1_Shizishan_Street_Wuhan_430070_PRChina_,2012,1,2014,seqMethod,QC
CP003315,Wigglesworthia_glossinidia_endosymbiont_of_Glossina_morsitans_morsitans,719535,635,16,2.5196850393700787,13,0,0,14,2,1,0.25223651385964546,0.3775563384685943,0.3702071476717602,0.1240606780768135,0.12817583578283198,_Biotechnology_Center_University_of_Wisconsin_425_Henry_Mall_Madison_WI_53706_USA_,2012,1,2014,seqMethod,QC
CP003345,Flexibacter_litoralis_DSM_6794,4919337,3878,7,0.18050541516245489,0,0,0,0,7,1,0.30671775485192415,0.3466930604672947,0.34658918468078115,0.1539628205996052,0.15275493425231895,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003346,Echinicola_vietnamensis_DSM_17526,5608040,4547,2,0.04398504508467121,0,0,0,0,2,1,0.44753692912318743,0.27270329740872035,0.2797597734680922,0.22346934044692976,0.22406758867625765,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003349,Solitalea_canadensis_DSM_3403,5202069,4310,3,0.06960556844547564,0,0,0,0,3,1,0.37308540121247913,0.31394470161776017,0.3129698971697607,0.18581529772096447,0.18727010349151463,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003350,Frateuria_aurantia_DSM_6220,3603458,3101,1,0.032247662044501774,0,0,1,0,0,1,0.6339579925726899,0.18238786188155934,0.18365414554575077,0.3158418940917308,0.3181160984809591,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003359,Halobacteroides_halobius_DSM_5150,2649255,2468,34,1.3776337115072934,0,0,0,1,33,1,0.32455841359174564,0.3381697873553131,0.3372717990529413,0.16151672828776392,0.1630416853039817,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003360,Desulfomonile_tiedjei_DSM_6799,6500104,5469,36,0.6582556226001097,0,0,0,22,14,1,0.5007753722094292,0.24964492875806296,0.2495796990325078,0.2500721526917108,0.2507032195177185,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003364,Singulisphaera_acidiphila_DSM_18658,9629675,7136,4,0.05605381165919283,0,0,2,0,2,1,0.6226605778492005,0.18804601401397245,0.18929340813682705,0.31081942017773184,0.31184115767146864,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003379,Terriglobus_roseus_DSM_18391,5227858,4245,3,0.0706713780918728,0,0,0,0,3,1,0.6028124711880085,0.19924623048292436,0.1979412983290671,0.30250133037278365,0.3003111408152249,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003382,Deinococcus_peraridilitoris_DSM_19664,3881839,3636,2,0.055005500550055,0,0,0,0,2,1,0.639743688494036,0.17972254902895252,0.18053376247701153,0.31934091032626544,0.32040277816777046,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2012,1,2015,seqMethod,QC
CP003389,Corallococcus_coralloides_DSM_2259,10080619,8033,1,0.012448649321548613,0,0,0,1,0,1,0.6989692795650744,0.15090769723565586,0.15012302319926982,0.3485932758692695,0.3503760036958048,_Ecophysiology_Max_Planck_Institute_for_Terrestrial_Microbiology_Karl-von-Frisch_Strasse_10_Marburg_Hesse_35043_Germany_,2012,1,2015,seqMethod,QC
CP003390,Methylophaga_nitratireducenticrescens,3137191,3023,0,0.0,0,0,0,0,0,0,0.447485983480126,0.27557773817405445,0.2769362783458196,0.2224212679432014,0.2250647155369246,_Laboratoire_de_Richard_Villemur_INRS-Institut_Armand-Frappier_531_Boulevard_des_Prairies_Laval_Quebec_H7V_1B7_Canada_,2012,1,2015,seqMethod,QC
CP003403,Rahnella_aquatilis_HX2,4962169,4443,1,0.022507314877335132,0,1,0,0,0,1,0.5218897220147076,0.24003152653607726,0.23807875144921506,0.26068942835280295,0.2612002936619047,_Ecology_and_Ecological_Engineering_China_Agricultural_University_No_2_Yuanmingyuan_West_Road_Haidian_District_Beijing_Beijing_100193_China_,2012,1,2014,seqMethod,QC
CP003415,Pectobacterium_sp._SCC3193,5164411,4705,0,0.0,0,0,0,0,0,0,0.5036738942737129,0.24828833336463732,0.24803777236164976,0.25178263310181936,0.2518912611718936,_Genetics_University_of_Helsinki_Viikinkaari_5_Helsinki_Uusimaa_00014_Finland_,2012,1,2014,seqMethod,QC
CP003418,Ignavibacterium_album_JCM_16511,3658997,3195,2,0.06259780907668232,0,0,0,0,2,1,0.33933124296084416,0.32985487553009746,0.3308138815090584,0.16967600684012585,0.16965523612071834,_Department_of_Biology_University_of_Copenhagen_Strandpromenaden_5_Helsingor_3000_Denmark_,2012,1,2014,seqMethod,QC
CP003422,Paenibacillus_mucilaginosus_K02,8819200,7354,0,0.0,0,0,0,0,0,0,0.5826471788824383,0.207842094521045,0.20951072659651668,0.29228478773584904,0.29036239114658924,_College_of_Life_Science_Nanjing_Normal_University_No_1_Wenyuan_Road_Nanjing_Jiangsu_210046_China_,2012,1,2014,seqMethod,QC
CP003466,Alcanivorax_dieselolei_B5,4928223,4417,0,0.0,0,0,0,0,0,0,0.6163156577938944,0.19152319203088009,0.19216115017522542,0.30895233434039004,0.3073633234535044,_Key_Laboratory_of_Marine_Biogenetic_Resources_Third_Institute_of_Oceanography_State_Oceanic_Administration_184#_Daxue_Road_Xiamen_Fujian_361005_China_,2012,1,2014,seqMethod,QC
CP003470,Rhodanobacter_denitrificans,4225490,3824,0,0.0,0,0,0,0,0,0,0.6745425974265706,0.1624694414138952,0.16298796115953415,0.337717519151625,0.3368250782749456,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2013,1,2016,seqMethod,QC
CP003488,Providencia_stuartii_MRSN_2154,4402109,4099,1,0.02439619419370578,1,0,0,0,0,1,0.41265538858760653,0.2944161537117777,0.29292845770061576,0.20676952796943465,0.20588586061817188,_Multidrug-Resistant_Organism_Surveillance_Network_and_Repository_Walter_Reed_Army_Institute_of_Research_503_Robert_Grant_Avenue_Silver_Spring_MD_20910_USA_,2012,1,2014,seqMethod,QC
CP003493,Propionibacterium_acidipropionici_ATCC_4875,3656166,3336,0,0.0,0,0,0,0,0,0,0.6877373729748595,0.15663621400122424,0.1556264130239163,0.343991766238185,0.3437456067366744,_Genetics_Evolution_and_Bioagents_State_University_of_Campinas_Campinas_SP_13083-970_Brazil_,2012,1,2014,seqMethod,QC
CP003495,Cyanobium_gracile_PCC_6307,3342364,3280,13,0.39634146341463417,0,0,2,0,11,1,0.6870717851197536,0.15772638767052302,0.15520182720972342,0.34417047335359047,0.3429013117661631,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003532,Mesotoga_prima_MesG1.Ag.4.2,2974229,2572,2,0.07776049766718507,0,0,0,0,2,1,0.4545110682465944,0.27140949805815223,0.27407943369525345,0.22331871553938853,0.2311923527072058,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2016,seqMethod,QC
CP003546,secondary_endosymbiont_of_Ctenarytaina_eucalypti,1441139,918,0,0.0,0,0,0,0,0,0,0.4329020309630091,0.2839080754875137,0.2831898935494772,0.21696241653303394,0.21593961442997517,_Ecology_and_Evolutionary_Biology_Yale_University_165_Prospect_St_New_Haven_CT_06520_USA_,2012,1,2014,seqMethod,QC
CP003549,Rivularia_sp._PCC_7116,8698463,6609,2,0.03026176426085641,0,0,0,0,2,1,0.3753580373912035,0.3125021052569862,0.3121398573518103,0.1878602001296091,0.18749783726159439,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003557,Melioribacter_roseus_P3M-2,3300414,2840,0,0.0,0,0,0,0,0,0,0.4132811823001599,0.2923454451471846,0.2943733725526555,0.20698615385827354,0.20629502844188638,_Lab_of_Molecular_Cloning_Centre_'Bioengineering'_Ras_Prosp_60-Let_Oktiabria_Bld_7-1_Moscow_117312_Russia_,2012,1,2014,seqMethod,QC
CP003558,Synechococcus_sp._PCC_6312,3697276,3513,0,0.0,0,0,0,0,0,0,0.4851682698289227,0.2564309507864709,0.25840077938460637,0.24146506779585836,0.24370320203306434,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003563,Sinorhizobium_fredii_USDA_257,6476459,6115,0,0.0,0,0,0,0,0,0,0.6209175415145838,0.18950617922540697,0.18957627926000922,0.3107835624374369,0.31013397907714696,_Genomic_and_Applied_Microbiology_Goettingen_Genomics_Laboratory_Georg-August-University_Goettingen_Grisebachstr_8_Goettingen_Lower_Saxony_37077_Germany_,2012,1,2014,seqMethod,QC
CP003587,Gloeobacter_kilaueensis_JS1,4724791,4507,0,0.0,0,0,0,0,0,0,0.6053681527923669,0.19719708236829947,0.19743476483933364,0.3030307583975672,0.3023373943947997,_Microbiology_University_of_Hawaii_at_Manoa_2538_McCarthy_Mall_Snyder_215_Honolulu_HI_96822_USA_,2013,1,2014,seqMethod,QC
CP003590,Pleurocapsa_sp._PCC_7327,4986817,4268,11,0.25773195876288657,0,0,0,0,11,1,0.4519333675167948,0.274372610825703,0.2736940216575022,0.22598643583672712,0.22594693168006766,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003591,Geitlerinema_sp._PCC_7407,4681111,3815,1,0.02621231979030144,0,0,0,0,1,1,0.5846308707484185,0.20733945424494313,0.20802967500663838,0.29178009237550656,0.2928507783729119,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003592,Pseudanabaena_sp._PCC_7367,4557046,3561,3,0.08424599831508003,0,0,0,0,3,1,0.46314761799639503,0.2688559650264667,0.2679964169771383,0.2320915786235206,0.23105603937287444,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003597,Chroococcidiopsis_thermalis_PCC_7203,6315792,5408,3,0.05547337278106509,0,0,0,0,3,1,0.4444026972389211,0.2774340890263644,0.27816321373471453,0.22257050263846562,0.2218321946004555,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003600,Chamaesiphon_minutus_PCC_6605,6284095,5498,13,0.2364496180429247,0,0,2,0,11,1,0.45727220864738677,0.27138832242351524,0.271339468929098,0.22888562314859975,0.22838658549878701,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003607,Oscillatoria_acuminata_PCC_6304,7689443,5704,8,0.1402524544179523,0,0,0,0,8,1,0.4760109412346252,0.26124441003073956,0.26274464873463527,0.23796261965918727,0.2380483215754379,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003620,Crinalium_epipsammum_PCC_9333,5315554,4474,5,0.11175681716584711,0,0,0,0,5,1,0.40162060248094555,0.2995488334800098,0.2988305640390447,0.2020720700043683,0.19954853247657722,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003630,Microcoleus_sp._PCC_7113,7470429,6027,2,0.03318400530944085,0,0,0,0,2,1,0.46214815775640194,0.26861670193237897,0.2692351403112191,0.23135150605139276,0.23079665170500918,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003642,Cylindrospermum_stagnale_PCC_7417,7003560,5811,10,0.17208742040956806,0,0,0,0,10,1,0.42302429050368673,0.28858237810484955,0.2883933313914638,0.21158225245446602,0.21144203804922068,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003646,Gloeocapsa_sp._PCC_7428,5431448,4685,5,0.10672358591248667,0,0,0,0,5,1,0.43269437542253925,0.2842818342364688,0.28302379034099195,0.21630714314120286,0.21638723228133638,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003653,Stanieria_cyanosphaera_PCC_7437,5041209,4328,0,0.0,0,0,0,0,0,0,0.3595326041828458,0.3198407366169504,0.3206266592002038,0.17936808412426464,0.1801645200585812,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003659,Anabaena_cylindrica_PCC_7122,6395836,5320,16,0.30075187969924816,0,0,1,0,15,1,0.38796132358615826,0.3066237158050957,0.30541496060874607,0.19389865531261277,0.19406266827354549,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2012,1,2013,seqMethod,QC
CP003729,Amycolatopsis_mediterranei_S699,10246920,9222,2,0.02168726957276079,0,0,0,2,0,1,0.7129150027520464,0.14385415324800038,0.14323084399995314,0.35685210775530596,0.3560628949967405,_Laboratory_of_Synthetic_Biology_Institute_of_Plant_Physiology_and_Ecology_Shanghai_Institutes_for_Biological_Sciences_Chinese_Academy_of_Sciences_300_Fenglin_Road_Shanghai_200032_PR_China_,2012,1,2014,seqMethod,QC
CP003732,Thermacetogenium_phaeum_DSM_12270,2939057,2824,0,0.0,0,0,0,0,0,0,0.538840859500173,0.2304334349418878,0.23072570555793917,0.27007029805818666,0.2687705614419863,_Genomic_and_Applied_Microbiology_and_Goettingen_Genomics_Laboratory_Georg-August-University_Goettingen_Grisebachstr_8_Goettingen_Lower_Saxony_37077_Germany_,2012,1,2015,seqMethod,QC
CP003742,Octadecabacter_arcticus_238,5200279,4420,0,0.0,0,0,0,0,0,0,0.5525670834199472,0.2245852578294357,0.22284765875061704,0.2781266158988777,0.27444046752106954,_Genomic_and_Applied_Microbiology_Goettingen_Genomics_Laboratory_Georg-August-University_Goettingen_Grisebachstr_8_Goettingen_37077_Germany_,2013,1,2014,seqMethod,QC
CP003746,Simiduia_agarivorans_SA1_=_DSM_21679,4300226,3820,1,0.026178010471204192,0,1,0,0,0,1,0.558306702950031,0.22133952959681655,0.22035376745315247,0.2788616226216948,0.2794450803283362,_Biodiversity_Research_Center_Academia_Sinica_128_Academia_Road_Sect_2_Taipei_11529_Taiwan_,2012,1,2015,seqMethod,QC
CP003778,Xanthomonas_citri_subsp._citri_Aw12879,5321499,4675,0,0.0,0,0,0,0,0,0,0.6471417170237184,0.17758360943035037,0.17527467354593132,0.3270274033688628,0.32011431365485554,_Microbiology_and_Cell_Science_University_of_Florida_Citrus_Research_and_Education_Center_700_Experiment_Station_Road_Lake_Alfred_FL_33850_USA_,2013,1,2014,seqMethod,QC
CP003787,Riemerella_anatipestifer_RA-CH-1,2309519,2187,0,0.0,0,0,0,0,0,0,0.35072108088307563,0.32319110602683937,0.326087813090085,0.1757768608961433,0.17494421998693235,_Sichuan_Agricultural_University_Avian_Disease_Research_Center_Xinkang_Road_46_Ya'an_Sichuan_625014_China_,2012,1,2014,seqMethod,QC
CP003788,Nocardiopsis_alba_ATCC_BAA-2165,5848211,5539,31,0.5596678100740206,23,0,4,30,14,1,0.6964986386435099,0.15247859559102775,0.15102276576546228,0.34828565522003224,0.34821298342347773,_Molecular_and_Cellular_Biology_Program_Department_of_Biological_Sciences_Ohio_University_320_Irvine_Hall_Athens_OH_45701_USA_,2012,1,2014,seqMethod,QC
CP003789,Liberibacter_crescens_BT-1,1504659,1378,35,2.539912917271408,0,0,8,0,27,1,0.35355452630795414,0.32316757484586206,0.32327789884618374,0.176813483985408,0.17674104232254617,_Microbiology_and_Cell_Science_University_of_Florida_981_Museum_Road_Gainesville_FL_32611-0700_USA_,2012,1,2014,seqMethod,QC
CP003796,Chlamydia_psittaci_WC,1172265,1046,0,0.0,0,0,0,0,0,0,0.39078791911385224,0.3046785496453447,0.30453353124080307,0.1961604244774006,0.19462749463645165,_Institute_for_Genome_Sciences_University_of_Maryland_School_of_Medicine_801_W_Baltimore_Street_Baltimore_MD_21201_USA_,2012,1,2014,seqMethod,QC
CP003801,alpha_proteobacterium_HIMB59,1410127,1493,0,0.0,0,0,0,0,0,0,0.322633351464088,0.34008780769391694,0.3372788408419951,0.16194286046575948,0.16069049099832852,_J_Craig_Venter_Institute_9704_Medical_Center_Drive_Rockville_MD_20850_USA_,2012,1,2013,seqMethod,QC
